Cycle,Phase,RB,Rep01,Rep02,Rep03,Rep04,Rep05,Rep06,Rep07,Min,Mean,Median,Max,StdDev,StdError
c5,p5,rb05,0.10833333333333334,0.125,0.11666666666666667,0.1,0.11666666666666667,,,0.1,0.11333333333333333,0.11666666666666667,0.125,0.009501461875826147,0.0035912150307138933
c5,p6,rb05,0.1,0.10833333333333334,0.11666666666666667,0.10833333333333334,0.1,,,0.1,0.10666666666666666,0.10833333333333334,0.11666666666666667,0.006972166887783962,0.002635231383473649
c5,p7,rb05,0.1,0.10833333333333334,0.10833333333333334,0.11666666666666667,0.1,,,0.1,0.10666666666666666,0.10833333333333334,0.11666666666666667,0.006972166887783962,0.002635231383473649
c5,p8,rb05,0.10833333333333334,0.10833333333333334,0.09166666666666666,0.1,0.1,,,0.09166666666666666,0.10166666666666666,0.1,0.10833333333333334,0.006972166887783967,0.002635231383473651
c5,p9,rb05,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.10833333333333334,,,0.10833333333333334,0.11499999999999999,0.11666666666666667,0.11666666666666667,0.0037267799624996485,0.0014085904245475273
c6,p1,rb05,0.15,0.175,0.175,0.16666666666666666,0.15833333333333333,,,0.15,0.16499999999999998,0.16666666666666666,0.175,0.010865337342004412,0.004106711502538175
c6,p2,rb05,0.10833333333333334,0.10833333333333334,0.10833333333333334,0.11666666666666667,0.11666666666666667,,,0.10833333333333334,0.11166666666666666,0.10833333333333334,0.11666666666666667,0.004564354645876383,0.0017251638983558852
c6,p3,rb05,0.125,0.11666666666666667,0.10833333333333334,0.10833333333333334,0.11666666666666667,,,0.10833333333333334,0.11499999999999999,0.11666666666666667,0.125,0.006972166887783962,0.002635231383473649
c6,p4,rb05,0.125,0.125,0.10833333333333334,0.11666666666666667,0.11666666666666667,,,0.10833333333333334,0.11833333333333333,0.11666666666666667,0.125,0.006972166887783961,0.0026352313834736487
c6,p5,rb05,0.125,0.125,0.11666666666666667,0.125,0.11666666666666667,,,0.11666666666666667,0.12166666666666667,0.125,0.125,0.004564354645876383,0.0017251638983558852
c6,p6,rb05,0.11666666666666667,0.11666666666666667,0.125,0.125,0.11666666666666667,,,0.11666666666666667,0.12,0.11666666666666667,0.125,0.004564354645876383,0.0017251638983558852
c6,p7,rb05,0.125,0.10833333333333334,0.10833333333333334,0.11666666666666667,0.11666666666666667,,,0.10833333333333334,0.11500000000000002,0.11666666666666667,0.125,0.006972166887783962,0.002635231383473649
c6,p8,rb05,0.125,0.125,0.11666666666666667,0.10833333333333334,0.10833333333333334,,,0.10833333333333334,0.11666666666666667,0.11666666666666667,0.125,0.008333333333333331,0.0031497039417435592
c6,p9,rb05,0.10833333333333334,0.11666666666666667,0.125,0.125,0.11666666666666667,,,0.10833333333333334,0.11833333333333333,0.11666666666666667,0.125,0.006972166887783961,0.0026352313834736487
c7,p1,rb05,0.2,0.16666666666666666,0.16666666666666666,0.175,0.19166666666666665,,,0.16666666666666666,0.18,0.175,0.2,0.015138251770487464,0.005721721352713295
c7,p2,rb05,0.175,0.175,0.175,0.175,0.18333333333333332,,,0.175,0.17666666666666667,0.175,0.18333333333333332,0.0037267799624996485,0.0014085904245475273
c7,p3,rb05,0.2,0.16666666666666666,0.19166666666666665,0.19166666666666665,0.19166666666666665,0.16666666666666666,,0.16666666666666666,0.18472222222222223,0.19166666666666665,0.2,0.014353345203070907,0.0054250545555982145
c7,p4,rb05,0.2,0.18333333333333332,0.21666666666666667,0.225,0.2,,,0.18333333333333332,0.205,0.2,0.225,0.01624465724134828,0.0061399033134417295
c7,p5,rb05,0.19166666666666665,0.175,0.16666666666666666,0.15833333333333333,0.18333333333333332,,,0.15833333333333333,0.175,0.175,0.19166666666666665,0.013176156917368245,0.0049801192055599726
c7,p6,rb05,0.175,0.19166666666666665,0.175,0.18333333333333332,0.16666666666666666,,,0.16666666666666666,0.17833333333333332,0.175,0.19166666666666665,0.009501461875826147,0.0035912150307138933
c7,p7,rb05,0.225,0.19166666666666665,0.18333333333333332,0.18333333333333332,0.175,,,0.175,0.19166666666666665,0.18333333333333332,0.225,0.019543398999264296,0.007386710503565988
c7,p8,rb05,0.175,0.15833333333333333,0.175,0.16666666666666666,0.175,,,0.15833333333333333,0.16999999999999998,0.175,0.175,0.007453559924999297,0.0028171808490950545
c7,p9,rb05,0.19166666666666665,0.18333333333333332,0.19166666666666665,0.18333333333333332,0.19166666666666665,,,0.18333333333333332,0.18833333333333332,0.19166666666666665,0.19166666666666665,0.004564354645876383,0.0017251638983558852
